gutenberg_id,goodreads_id,goodreads_title,goodreads_author,goodreads_description,goodreads_average_rating,goodreads_rating_dist,goodreads_ratings_count,goodreads_text_reviews_count,goodreads_num_pages,goodreads_publisher,goodreads_language_code,goodreads_image_url,goodreads_small_image_url,goodreads_isbn,goodreads_isbn_13,goodreads_link
24049,37325200,韩非子,华平 高,,4.00,5:0|4:1|3:0|2:0|1:0|total:1,1,0,,,,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,https://www.goodreads.com/book/show/37325200
24050,34821129,新譯菜根譚,洪自誠,成書於明萬曆年間的《菜根譚》，距今已近四百年，作者洪應明揉合儒家中庸、釋家出世和道家無為等思想，並結合自身經驗，形塑為一套出世入世的法則。書中包含為人處世的方法、進德修行的箴言、禪機佛理的闡發，以及鉤玄探幽的哲語，它豐富的思想內涵在近代逐漸引起重視，更被日本企業奉為經營管理的指南，是現代人追求心靈改革不可缺少之精神食糧。本書正文採較近實的明刻本，詳為校勘，注譯明白曉暢，每則並附有析評，幫助讀者深入咀嚼、體味菜根香。,3.50,5:1|4:0|3:0|2:1|1:0|total:2,2,0,416,三民書局,zho,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1491635165l/34821129._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1491635165l/34821129._SX50_.jpg,9571427985,9789571427980,https://www.goodreads.com/book/show/34821129
24051,29753261,杀死一只知更鸟（畅销全球的“良知启蒙”，伴随成长的勇气之书）,Harper Lee,编辑推荐:<br />《杀死一只知更鸟》获1961年普利策奖。 美国图书馆借阅率最高的书，英国青少年*喜爱的小说之一。 美国中学推荐课外读物。 由小说改编的电影获第25届奥斯卡三项大奖。 美国电影协会评选的“100名银幕英雄与恶人”中，派克主演的芬奇律师名列英雄第一位。 作为史上受喜爱的小说之一，《杀死一只知更鸟》已获得显赫声誉。它赢得过普利策奖，被翻译成四十多种语言，在世界范围内售出超过三千万册，并曾被拍成，备受欢迎的电 影。——哈珀·柯林斯出版集团 斯塔尔六月对北卡罗来纳州律师协会发表演说时，自比为《杀死一只知更鸟》中勇敢的南方白人律师阿蒂克斯·芬奇。斯塔尔凭着他的道德优越感，不把规则、秩序和正直放在眼里， 这样一个人居然自比为芬奇，实在令我和比尔难以忍受。——希拉里·克林顿<br />内容简介:<br />《杀死一只知更鸟》讲述了再二十世纪三十年代，大萧条时期美国南部的一个小镇，三个孩子平静的生活被两桩冤案彻底打破。传闻与事实，坚强与软弱，正义与邪恶，忠诚与背叛， 他们在痛苦与矛盾中艰难地拨开生活的重重迷雾，见证了人性的污秽与光辉，理解了真相的残忍与无奈，也感受了人间的温暖与真情。<br />作者简介:<br />哈珀·李，生于美国阿拉巴马州，曾被授予普利策小说奖ࡡ,4.27,5:2116108|4:1206906|3:524708|2:137738|1:72654|total:4058114,77,2,360,,zho,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,https://www.goodreads.com/book/show/29753261
24052,6225200,偷書賊,Markus Zusak,"<i>Alternate cover edition - ISBN 13: 9789861202228 can be found <a href=""https://www.goodreads.com/book/show/31208838"" rel=""nofollow"">HERE</a></i><br /><br />這是一個關於文字如何餵養人類靈魂的獨特故事，一個撼動死神的故事。<br /><br />故事源自作者幼年時父母講述的情節，二次大戰時他的父母年紀還小，曾經親眼目睹盟軍轟炸漢堡之後的慘狀，也看過納粹押解猶太人前往死亡集中營的悲劇。朱薩克說，父母講述的情景他一直記在心裡，也曉得自己總有一天會把這些故事寫成書。",4.37,5:927366|4:470089|3:167548|2:43934|1:23089|total:1632026,58,10,478,木馬文化事業有限公司,zho,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1350621616l/6225200._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1350621616l/6225200._SX50_.jpg,9866973425,9789866973420,https://www.goodreads.com/book/show/6225200
24053,20446032,The Little Lame Prince Rewritten for Young Readers by Margaret Waters,Margaret Waters,,2.80,5:0|4:0|3:4|2:1|1:0|total:5,4,0,,,,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,https://www.goodreads.com/book/show/20446032-the-little-lame-prince-rewritten-for-young-readers-by-margaret-waters
24054,876161,Dead Giveaway,Joanne Fluke,"IN THE DESOLATE REACHES OF NEVADA, ONE MAN GUARDS A BRUTAL SECRET...<br />AND HE'LL KILL FOR IT.<br />AT A PLUSH MOUNTAIN RETREAT, LIFE IS A PLEASURE.<br />THE PRICE IS MURDER.<br /><br />The Deer Creek Condos are delightfully secluded, an ultra-luxury development nestled in the mountains above Las Vegas's garish, billion-dollar carnival. There are only nine apartments, one to a floor. The owners are rich, successful and cultured, enjoying the finest of everything, with the best security money can buy...<br /><br />Now a violent winter avalanche has trapped them in the wilderness. And the residents of Deer Creek are dying, in fatal accidents that add up to homicide. Only a handful of them are left--neighbors, friends, lovers--and a old, obsessive killer. Someone whose job is death. Someone who knows every way there is to snuff a human life...<br /><br />cover art Ron Barbagallo",3.47,5:91|4:106|3:105|2:50|1:29|total:381,232,36,280,Pocket Books (Simon & Schuster),eng,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1301546305l/876161._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1301546305l/876161._SY75_.jpg,0671666657,9780671666651,https://www.goodreads.com/book/show/876161.Dead_Giveaway
24055,35351714,The Sayings of Confucius,Confucius,"<br /> This work has been selected by scholars as being culturally important, and is part of the knowledge base of civilization as we know it. This work was reproduced from the original artifact, and remains as true to the original work as possible. Therefore, you will see the original copyright references, library stamps (as most of these works have been housed in our most important libraries around the world), and other notations in the work. <br /><br />This work is in the public domain in the United States of America, and possibly other nations. Within the United States, you may freely copy and distribute this work, as no entity (individual or corporate) has a copyright on the body of the work.<br /><br />As a reproduction of a historical artifact, this work may contain missing or blurred pages, poor pictures, errant marks, etc. Scholars believe, and we concur, that this work is important enough to be preserved, reproduced, and made generally available to the public. We appreciate your support of the preservation process, and thank you for being an important part of keeping this knowledge alive and relevant.<br /><br />",2.98,5:8|4:9|3:16|2:14|1:6|total:53,43,3,,Pinnacle Press,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1496827660l/35351714._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1496827660l/35351714._SY75_.jpg,1374987697,9781374987692,https://www.goodreads.com/book/show/35351714-the-sayings-of-confucius
24056,29847356,Takt und Ton im geselligen Verkehr nebst Kommandos der Quadrille à la cour und der Française,Richard Rödiger,,0.00,5:0|4:0|3:0|2:0|1:0|total:0,0,0,,,,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,https://www.goodreads.com/book/show/29847356-takt-und-ton-im-geselligen-verkehr-nebst-kommandos-der-quadrille-la-co
24057,12399060,Wuthering Heights,Emily Brontë,"Emily Brontë's only novel, published in 1847 under the pseudonym Ellis Bell, tells the tale of the all-encompassing and passionate, yet thwarted, love between Heathcliff and Catherine Earnshaw, and how this unresolved passion eventually destroys them and many around them.<br /><br />Now considered a classic of English literature, Wuthering Heights met with mixed reviews by critics when it first appeared, with many horrified by the stark depictions of mental and physical cruelty. Though Charlotte Brontë's Jane Eyre was originally considered the best of the Brontë sisters' works, many subsequent critics of Wuthering Heights argued that its originality and achievement made it superior. (Summary by Wikipedia)",3.84,5:428287|4:371772|3:254736|2:98654|1:54492|total:1207941,108,25,34,LibriVox,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,https://www.goodreads.com/book/show/12399060-wuthering-heights
24058,907207,ハリー・ポッターと賢者の石 (ハリー・ポッターシリーズ #1),J.K. Rowling,豪華な大型しかけえほんで、「ハリー・ポッターと賢者の石」の物語が生き生きと蘇ります。あのハリーの冒険が目に飛び込んできます。6つの場面で、大好きな冒険物語をもう一度ビジュアルに楽しみましょう。絵のつまみを引っぱってください。絵が飛び出し、絵が動きます。色蘇やかなイラストが、読者を誘い込みます。ハリー・ポッターの魔法の世界で、大人も子どもも遊んでください。 --このテキストは、絶版本またはこのタイトルには設定されていない版型に関連付けられています。,4.47,5:3985507|4:1433593|3:541819|2:123792|1:100264|total:6184975,212,4,467,静山社,jpn,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1344921107l/907207._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1344921107l/907207._SX50_.jpg,4915512495,9784915512490,https://www.goodreads.com/book/show/907207._
24059,18881116,淮南子 (Chinese Edition),刘安,,4.25,5:1|4:3|3:0|2:0|1:0|total:4,3,0,,,,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,https://www.goodreads.com/book/show/18881116
24060,42598053,《李太白全集》,李白,,0.00,5:0|4:0|3:0|2:0|1:0|total:0,0,0,,,,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,https://www.goodreads.com/book/show/42598053
24061,18623928,Jimmy Crow,Edith Francis Foster,Children's illustrated book.,3.00,5:0|4:0|3:1|2:0|1:0|total:1,1,0,83,Dana Estes & Co.,eng,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1380815650l/18623928._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1380815650l/18623928._SX50_.jpg,,,https://www.goodreads.com/book/show/18623928-jimmy-crow
24062,2767,A People's History of the United States,Howard Zinn,"Library Journal calls Howard Zinn’s iconic <i>A People's History of the United States</i> “a brilliant and moving history of the American people from the point of view of those…whose plight has been largely omitted from most histories.” Packed with vivid details and telling quotations, Zinn’s award-winning classic continues to revolutionize the way American history is taught and remembered. Frequent appearances in popular media such as <em>The Sopranos</em>, <i>The Simpsons</i>, <i>Good Will Hunting</i>, and the History Channel documentary <i>The People Speak</i> testify to Zinn’s ability to bridge the generation gap with enduring insights into the birth, development, and destiny of the nation",4.08,5:77667|4:50218|3:25124|2:8247|1:7753|total:169009,162112,4615,729,Harper Perennial,eng,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1494279423l/2767._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1494279423l/2767._SY75_.jpg,0060838655,9780060838652,https://www.goodreads.com/book/show/2767.A_People_s_History_of_the_United_States
24063,22401251,A Handbook of Some South Indian Grasses,C. Tadulinga Mudaliyar,,0.00,5:0|4:0|3:0|2:0|1:0|total:0,0,0,,,,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,https://www.goodreads.com/book/show/22401251-a-handbook-of-some-south-indian-grasses
24064,35523005,Damned If You Don't (Chaos of the Covenant #5),M.R. Forbes,,4.42,5:327|4:211|3:55|2:6|1:2|total:601,593,20,,,,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,https://www.goodreads.com/book/show/35523005-damned-if-you-don-t
24065,19221462,A History of Nursery Rhymes,Percy B. Green,,3.29,5:5|4:8|3:11|2:5|1:2|total:31,18,3,,,,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,https://www.goodreads.com/book/show/19221462-a-history-of-nursery-rhymes
24066,19186107,Dr. Johnson and His Circle,John Cann Bailey,,3.50,5:1|4:0|3:3|2:0|1:0|total:4,4,0,,,,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,https://www.goodreads.com/book/show/19186107-dr-johnson-and-his-circle
24067,21167287,"Hidden from the Prudent The 7th William Penn Lecture, May 8, 1921",Paul Jones,,0.00,5:0|4:0|3:0|2:0|1:0|total:0,0,0,,,,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,https://www.goodreads.com/book/show/21167287-hidden-from-the-prudent-the-7th-william-penn-lecture-may-8-1921
24068,907207,ハリー・ポッターと賢者の石 (ハリー・ポッターシリーズ #1),J.K. Rowling,豪華な大型しかけえほんで、「ハリー・ポッターと賢者の石」の物語が生き生きと蘇ります。あのハリーの冒険が目に飛び込んできます。6つの場面で、大好きな冒険物語をもう一度ビジュアルに楽しみましょう。絵のつまみを引っぱってください。絵が飛び出し、絵が動きます。色蘇やかなイラストが、読者を誘い込みます。ハリー・ポッターの魔法の世界で、大人も子どもも遊んでください。 --このテキストは、絶版本またはこのタイトルには設定されていない版型に関連付けられています。,4.47,5:3985507|4:1433593|3:541819|2:123792|1:100264|total:6184975,212,4,467,静山社,jpn,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1344921107l/907207._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1344921107l/907207._SX50_.jpg,4915512495,9784915512490,https://www.goodreads.com/book/show/907207._
24069,22340668,"Heroes in Peace The 6th William Penn Lecture, May 9, 1920",John Haynes Holmes,,3.00,5:0|4:0|3:1|2:0|1:0|total:1,1,0,,,,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,https://www.goodreads.com/book/show/22340668-heroes-in-peace-the-6th-william-penn-lecture-may-9-1920
24070,8376314,The Girls at Mount Morris,Amanda Minnie Douglas,"Lilian Boyd entered the small, rather shabby room, neat, though everything was well worn. Her mother sat by a little work table busy with some muslin sewing and she looked up with a weary smile. Lilian laid a five-dollar bill on the table. ""Madame Lupton sails on Saturday,"" she said. ""Oh how splendid it must be to go to Paris! Mrs. Cairns is to finish up; there is only a little to do, but Madame said everything you did was so neat, so well finished that she should be very glad to have you by the first of October."" The mother sighed. ""Meanwhile there is almost two months to provide for, and I had to break in the last hundred dollars to pay the rent. Oh Lilian! I hardly know which way to turn. I am not strong any more, I have made every effort to-"" and her voice broke, ""but I am afraid you will have to give up school."" She buried her face in her hands and sobbed. ""Oh, mother, don't! don't!"" the girl implored. ""I suppose it was selfish of me to think of such a thing and you couldn't go through two years more. You are not as well as you were a year ago. I'll see Sally Meeks tonight and take the place in the factory. I only have to give two weeks and then begin on five dollars a week. It will be better than the sewing.""",2.70,5:0|4:2|3:3|2:5|1:0|total:10,7,0,206,Dodo Press,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1409970191,9781409970194,https://www.goodreads.com/book/show/8376314-the-girls-at-mount-morris
24071,18173436,Pride and Prejudice,Jane Austen,"Austen's heroine Elizabeth Bennet deals with the issues of manners, upbringing, morality, education, and marriage in the society of the landed gentry of early 19th-century England. Austen at her wittiest.",4.25,5:1422621|4:731384|3:337179|2:102716|1:67388|total:2661288,124,19,,Trout Lake Media,eng,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1373397134l/18173436._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1373397134l/18173436._SX50_.jpg,,,https://www.goodreads.com/book/show/18173436-pride-and-prejudice
24072,13348545,First Italian Readings,Benjamin Lester Bowen,,3.00,5:0|4:1|3:3|2:1|1:0|total:5,3,0,,Public Domain Books,ita,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1365287435l/13348545._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1365287435l/13348545._SY75_.jpg,,,https://www.goodreads.com/book/show/13348545-first-italian-readings
24073,20528503,General John Regan,George A. Birmingham,"Reverend James Owen Hannay (1865-1950) was born in Belfast and educated at Haileybury and Trinity College, Dublin. He wrote some of his books under the pseudonym George A. Birmingham. His most famous works include: The Spirit and Origin of Christian Monasticism (1903), The Seething Plot (1905), Hyacinth (1906), Benedict Cavanagh (1907), The Northern Iron (1907), The Bad Times (1908), Spanish Gold (1908), The Search Party (1909), Lalage's Lovers (1911), The Major's Niece (1911), The Red Hand of Ulster (1912), The Simpkins Plot (1912), The Adventures of Dr. Whitty (1913), General John Regan (1913), Gossamer (1915), Inisheeny (1920), Send for Dr O'Grady (1923), Found Money (1923), The Great Grandmother (1923), King Tommy (1924), Goodly Pearls (1926), Fidgets (1927), The Hymn Tune Mystery (1930), Wild Justice (1930), and Elizabeth and the Archdeacon (1932).",3.00,5:0|4:0|3:1|2:0|1:0|total:1,1,0,,,,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,https://www.goodreads.com/book/show/20528503-general-john-regan
24075,18881067,千字文 (Chinese Edition),周兴嗣,,4.52,5:23|4:5|3:0|2:2|1:1|total:31,31,2,,,,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,https://www.goodreads.com/book/show/18881067
24076,3367807,Vegetable Dyes: Being a Book of Recipes and other Information Useful to the Dyer,"Ethel Mairet, R.D.I.",,3.00,5:0|4:0|3:3|2:0|1:0|total:3,3,0,68,Faber and Faber Limited,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,https://www.goodreads.com/book/show/3367807-vegetable-dyes
24077,20769964,"Textiles For Commercial, Industrial, and Domestic Arts Schools; Also Adapted to Those Engaged in Wholesale and Retail Dry Goods, Wool, Cotton, and Dressmaker's Trades",William H. (William Henry) Dooley,,3.00,5:0|4:0|3:1|2:0|1:0|total:1,1,0,,,,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,https://www.goodreads.com/book/show/20769964-textiles-for-commercial-industrial-and-domestic-arts-schools-also-ada
24078,9929899,Bonaventure: A Prose Pastoral of Acadian Louisiana,Jonathan Swift,,0.00,5:0|4:0|3:0|2:0|1:0|total:0,0,0,,,,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0000847836,2940000847831,https://www.goodreads.com/book/show/9929899-bonaventure
24079,2657,"To Kill a Mockingbird (To Kill a Mockingbird, #1)",Harper Lee,"The unforgettable novel of a childhood in a sleepy Southern town and the crisis of conscience that rocked it, To Kill A Mockingbird became both an instant bestseller and a critical success when it was first published in 1960. It went on to win the Pulitzer Prize in 1961 and was later made into an Academy Award-winning film, also a classic.<br /><br />Compassionate, dramatic, and deeply moving, To Kill A Mockingbird takes readers to the roots of human behavior - to innocence and experience, kindness and cruelty, love and hatred, humor and pathos. Now with over 18 million copies in print and translated into forty languages, this regional story by a young Alabama woman claims universal appeal. Harper Lee always considered her book to be a simple love story. Today it is regarded as a masterpiece of American literature.",4.27,5:2116110|4:1206912|3:524713|2:137738|1:72653|total:4058126,3867845,67364,324,Harper Perennial Modern Classics,eng,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1553383690l/2657._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1553383690l/2657._SY75_.jpg,,,https://www.goodreads.com/book/show/2657.To_Kill_a_Mockingbird
24080,19473173,The Stewardship of the Soil Baccalaureate Address,John H. Worst,This book was converted from its physical edition to the digital format by a community of volunteers. You may find it for free on the web. Purchase of the Kindle edition includes wireless delivery.,4.00,5:0|4:1|3:0|2:0|1:0|total:1,1,0,,,,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,https://www.goodreads.com/book/show/19473173-the-stewardship-of-the-soil-baccalaureate-address
24081,7741279,L'Expiation de Saveli,Henry Gréville,"Henry Greville, de son vrai nom Alice Marie Celeste Durand nee Fleury (1842-1902), nee a Paris, est une femme de lettres francaise. Elle commence a ecrire dans le Journal de Saint-Petersbourg, puis, de retour en France, en 1872, elle prend le nom de plume d Henry Greville, en reference au village de ses parents. Elle ecrit des romans sur la societe russe et publie dans la Revue des Deux Mondes, Le Figaro, La Nouvelle Revue, le Journal des Debats et Le Temps. Auteur prolifique, s essayant au theatre comme aux nouvelles, a la poesie comme au roman, elle a ete a son epoque, un ecrivain a succes. Son manuel pour l Instruction Morale et Civique Pour les Jeunes Filles a ete reedite 28 fois entre 1882 et 1891. Autres succes retentissants: L Expiation de Saveli (1876), Suzanne Normis: Roman d un Pere (1877), La Niania (1878) et La Fille de Dosia (1879).",0.00,5:0|4:0|3:0|2:0|1:0|total:0,0,0,144,Dodo Press,,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1409945464,9781409945468,https://www.goodreads.com/book/show/7741279-l-expiation-de-saveli
24082,24516216,"A Broader Mission for Liberal Education Baccalaureate Address, Delivered in Agricultural College Chapel, Sunday June 9, 1901",John H. Worst,,0.00,5:0|4:0|3:0|2:0|1:0|total:0,0,0,,,,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,https://www.goodreads.com/book/show/24516216-a-broader-mission-for-liberal-education-baccalaureate-address-delivered
24083,19502159,"Every Man His Own Poet Or, The Inspired Singer's Recipe Book",William Hurrell Mallock,,2.86,5:1|4:2|3:1|2:1|1:2|total:7,7,0,,,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,https://www.goodreads.com/book/show/19502159-every-man-his-own-poet-or-the-inspired-singer-s-recipe-book
24085,19409002,Earl Hubert's Daughter The Polishing of the Pearl - A Tale of the 13th Century,Emily Sarah Holt,"Emily Sarah Holt (1836-1893) was an English novelist. She wrote about fifty books, mainly for children. Most of her work can be classified as historical novels. Her work has a Protestant religious theme. Amongst her works are Mistress Margery (1868), Ashcliffe Hall (1870), The Well in the Desert (1872), The White Rose of Langley (1875), Clare Avery (1876), Imogen (1876), For the Master's Sake (1877), Earl Hubert's Daughter (1880), The Maidens' Lodge (1880), A Forgotten Hero (1883), Ye Olden Time (1884), The Lord Mayor (1884), Wearyholme (1884), The Lord of the Marches (1884), A Tangled Web (1885), Our Little Lady (1887), Out in the Forty-Five (1888), In Convent Walls (1888), King and Priest (1888), The King's Daughters (1888), It Might Have Been (1889), The White Lady of Hazelwood (1891), Countess Maud (1892), All's Well (1893), One Snowy Night (1893), The Harvest of Yesterday (1893), Princess Adelaide (1893), Through the Storm (1895), Lights in the Darkness (1896), and The Gold that Glitters (1896).",3.67,5:1|4:1|3:0|2:1|1:0|total:3,1,1,,,,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,https://www.goodreads.com/book/show/19409002-earl-hubert-s-daughter-the-polishing-of-the-pearl---a-tale-of-the-13th-c
24086,19293328,Over the Rocky Mountains Wandering Will in the Land of the Redskin,R.M. Ballantyne,,4.00,5:5|4:0|3:1|2:2|1:0|total:8,2,0,,,,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,https://www.goodreads.com/book/show/19293328-over-the-rocky-mountains-wandering-will-in-the-land-of-the-redskin
24087,29583024,Rakkaita Sukulaisia,Antti Jalava,"Notice: This Book is published by Historical Books Limited (<a target=""_blank"" href=""http://www.publicdomain.org.uk"" rel=""nofollow"">www.publicdomain.org.uk</a>) as a Public Domain Book, if you have any inquiries, requests or need any help you can just send an email to publications@publicdomain.org.uk This book is found as a public domain and free book based on various online catalogs, if you think there are any problems regard copyright issues please contact us immediately via DMCA@publicdomain.org.uk",0.00,5:0|4:0|3:0|2:0|1:0|total:0,0,0,124,Createspace Independent Publishing Platform,,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,153057773X,9781530577736,https://www.goodreads.com/book/show/29583024-rakkaita-sukulaisia
24088,11474795,Lincoln's Last Hours,Charles Augustus Leale,"Army Surgeon, Dr. Charles L. Leale writes a first person narrative describing Abraham Lincoln's last night and death the next morning. This short but gripping account gives insight into that horrendous night. This is a transcribed speech Dr. Leale delivered in February 1909.",4.05,5:165|4:134|3:85|2:23|1:5|total:412,182,12,26,,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,https://www.goodreads.com/book/show/11474795-lincoln-s-last-hours
24089,6243900,The Five Jars,M.R. James,"M R James (1862 1936) was a writer and British medieval scholar. His well-known classic ghost stories have a Victorian Christmas theme. Although James is best known for his ghost stories, he produced many excellent scholarly works. He is also credited with cataloging libraries at Oxford and Cambridge. It is possible that the author is the central character in this ghost story written for children, but thrilling enough for adult readers. The 5 jars contain magic ointments that give the narrator special powers. Evil creatures try and stop him from using these powers. The creatures are able to assume normal and friendly appearances. As the narrator uses one jar per night he is able to interact more with animals. The cat s thoughts are quite fun to read. The introduction suggests that this book was not as popular as James s other ghost stories because it was too scary for children in that time. Today s kids will have no problem with this.""",3.52,5:52|4:55|3:94|2:25|1:7|total:233,130,24,72,Book Jungle,,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1438504292,9781438504292,https://www.goodreads.com/book/show/6243900-the-five-jars
