gutenberg_id,goodreads_id,goodreads_title,goodreads_author,goodreads_description,goodreads_average_rating,goodreads_rating_dist,goodreads_ratings_count,goodreads_text_reviews_count,goodreads_num_pages,goodreads_publisher,goodreads_language_code,goodreads_image_url,goodreads_small_image_url,goodreads_isbn,goodreads_isbn_13,goodreads_link
41205,17915586,"Notes and Queries, Vol. V, Number 129, April 17, 1852 - A Medium of Inter-Communication for Literary Men, Artists, - Antiquaries, Genealogists, Etc. -",Various,"Finally available, a high quality book of the original classic edition of Notes and Queries, Vol. V, Number 129, April 17, 1852 - A Medium of Inter-communication for Literary Men, Artists, - Antiquaries, Genealogists, etc.. It was previously published by other bona fide publishers, and is now, after many years, back in print. This is a new and freshly published edition of this culturally important work by Various Various, which is now, at last, again available to you.<br /><br />Get the PDF and EPUB NOW as well. Included in your purchase you have Notes and Queries, Vol. V, Number 129, April 17, 1852 - A Medium of Inter-communication for Literary Men, Artists, - Antiquaries, Genealogists, etc. in EPUB AND PDF format to read on any tablet, eReader, desktop, laptop or smartphone simultaneous - Get it NOW.<br /><br />Enjoy this classic work today. These selected paragraphs distill the contents and give you a quick look inside Notes and Queries, Vol. V, Number 129, April 17, 1852 - A Medium of Inter-communication for Literary Men, Artists, - Antiquaries, Genealogists, etc.:<br /><br />Look inside the book:<br /><br />The Dissertation on the history of the art has fallen into oblivion, because it exists only in a work which has been superseded by others; but I venture to express my opinion that a separate edition of it, with such corrections and additions as might be required, and a continuation to the present time, would be a desirable addition to scientific literature; and that no one would perform the task with more ability, or more conscientiously, than professor De Morgan. ...Hamel was naturally much pleased with this discovery, and rejoiced to see for the first time the autograph of a man about whom he had so much interested himself, but was somewhat surprised to find that the name which has been usually written Tradescant was uniformly spelt Tredescant in the body of the Will, as well as in the signature; the seal, bearing the same coat of arms given on a plate in the Catalogue of the Museum, being placed between the syllable Tre and descant.<br /><br />About Various Various, the Author:<br /><br />This location had quite a pedigree: The previous occupant of these houses was the publishing company of Henry George Bohn; before that they had belonged to the bookseller J.H. Bohte, who specialized in classics; and before that (though not immediately before) they had been the home of Thomas de Quincey.",0.00,5:0|4:0|3:0|2:0|1:0|total:0,0,0,38,Tebbo,,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1486490573,9781486490578,https://www.goodreads.com/book/show/17915586-notes-and-queries-vol-v-number-129-april-17-1852---a-medium-of-inte
41206,18873792,Batting to Win A Story of College Baseball,Lester Chadwick,This book was converted from its physical edition to the digital format by a community of volunteers. You may find it for free on the web. Purchase of the Kindle edition includes wireless delivery.,4.00,5:1|4:0|3:1|2:0|1:0|total:2,2,0,,,,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,https://www.goodreads.com/book/show/18873792-batting-to-win-a-story-of-college-baseball
41207,20805083,The Life of Mazzini,Bolton King,,3.00,5:0|4:0|3:1|2:0|1:0|total:1,1,1,,,,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,https://www.goodreads.com/book/show/20805083-the-life-of-mazzini
41208,25157853,"Histoire des Musulmans d'Espagne, t. 3/4 jusqu'a la conquête de l'Andalouisie par les Almoravides (711-1100)",Reinhart Pieter Anne Dozy,,0.00,5:0|4:0|3:0|2:0|1:0|total:0,0,0,,,,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,https://www.goodreads.com/book/show/25157853-histoire-des-musulmans-d-espagne-t-3-4-jusqu-a-la-conqu-te-de-l-andalo
41209,19325068,Venice and its Story,Thomas Okey,,3.39,5:4|4:5|3:4|2:4|1:1|total:18,16,0,,,,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,https://www.goodreads.com/book/show/19325068-venice-and-its-story
41210,12913184,"The Life of Isambard Kingdom Brunel, Civil Engineer",Isambard Kingdom Brunel,"Isambard Kingdom Brunel (1806 1859) was one of the outstanding civil engineers of the nineteenth century. He began his professional life while still in his teens, as his father's chief assistant engineer on the Thames Tunnel, and remains famous for projects including the Clifton Suspension Bridge and the SS Great Eastern. This study by his elder son, who was assisted in technical details by his engineer brother and by colleagues of their father, was published in 1870. The opening and closing chapters discuss Brunel's childhood and his private life, but the main body of the book presents Brunel's work thematically, with sections on bridges, railways, steamships, and dock and pier works. In all these areas Brunel was an innovator, pioneering the use of new materials and revolutionising early Victorian transport networks. The book also includes reports to the directors of the Great Western Railway and Great Western Steamship Company.",3.50,5:1|4:2|3:2|2:1|1:0|total:6,5,1,614,Cambridge University Press,,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1108026303,9781108026307,https://www.goodreads.com/book/show/12913184-the-life-of-isambard-kingdom-brunel-civil-engineer
41211,42131223,La Comedie Humaine - Volume 01,Honoré de Balzac,"La Comedie humaine - Volume 01 By Honor� de Balzac Unlike some other reproductions of classic texts (1) We have not used OCR(Optical Character Recognition), as this leads to bad quality books with introduced typos. (2) In books where there are images such as portraits, maps, sketches etc We have endeavoured to keep the quality of these images, so they represent accurately the original artefact. Although occasionally there may be certain imperfections with these old texts, we feel they deserve to be made available for future generations to enjoy.",4.00,5:10|4:4|3:4|2:3|1:0|total:21,0,0,516,Createspace Independent Publishing Platform,,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1727597818,9781727597813,https://www.goodreads.com/book/show/42131223-la-comedie-humaine---volume-01
41212,24238084,"The Eve of All-Hallows, v. 1 of 3 Adelaide of Tyrconnel",Matthew Weld Hartstonge,,0.00,5:0|4:0|3:0|2:0|1:0|total:0,0,0,,,,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,https://www.goodreads.com/book/show/24238084-the-eve-of-all-hallows-v-1-of-3-adelaide-of-tyrconnel
41213,14457125,"Secrets of a Kuttite: An Authentic Story of Kut, Adventures in Captivity and Stamboul Intrigue",E.O. Mousley,,5.00,5:1|4:0|3:0|2:0|1:0|total:1,1,0,452,Naval & Military Press,,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1845742001,9781845742003,https://www.goodreads.com/book/show/14457125-secrets-of-a-kuttite
41214,992772,Totem and Taboo: Resemblances Between the Psychic Lives of Savages and Neurotics,Sigmund Freud,"Widely acknowledged to be one of Freud's greatest cultural works, when <em>Totem and Taboo</em> was first published in 1913, it caused outrage. Thorough and thought-provoking, <em>Totem and Taboo</em> remains the fullest exploration of Freud's most famous themes. Family, society, religion - they're all put on the couch here. Whatever your feelings about psychoanalysis, Freud's theories have influenced every facet of modern life, from film and literature to medicine and art. If you don't know your incest taboo from your Oedipal complex, and you want to understand more about the culture we're living in, then <em>Totem and Taboo</em> is the book to read.",3.84,5:2282|4:2599|3:1907|2:518|1:188|total:7494,34,4,224,Vintage Books (NY),eng,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1403168158l/992772._SY160_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1403168158l/992772._SY75_.jpg,0394701240,9780394701240,https://www.goodreads.com/book/show/992772.Totem_and_Taboo
41215,8008940,Selected Poems of Francis Thompson,Francis Thompson,,4.29,5:7|4:5|3:1|2:1|1:0|total:14,8,1,139,Jonathan Cape,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,https://www.goodreads.com/book/show/8008940-selected-poems-of-francis-thompson
41216,22181033,Sonnets of a Budding Bard,Nixon Waterman,,5.00,5:1|4:0|3:0|2:0|1:0|total:1,1,0,,,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,https://www.goodreads.com/book/show/22181033-sonnets-of-a-budding-bard
41217,18625472,"English-French and French-English dictionary of the motor car, cycle, and boat",Frederick Lucas,,3.00,5:2|4:2|3:0|2:0|1:3|total:7,7,0,,,,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,https://www.goodreads.com/book/show/18625472-english-french-and-french-english-dictionary-of-the-motor-car-cycle-an
41218,17677629,The Diary of John Evelyn (Vol 1 of 2) - The Original Classic Edition,John Evelyn,"Finally available, a high quality book of the original classic edition of The Diary of John Evelyn (Vol 1 of 2). It was previously published by other bona fide publishers, and is now, after many years, back in print. This is a new and freshly published edition of this culturally important work by John Evelyn, which is now, at last, again available to you.<br /><br />Get the PDF and EPUB NOW as well. Included in your purchase you have The Diary of John Evelyn (Vol 1 of 2) in EPUB AND PDF format to read on any tablet, eReader, desktop, laptop or smartphone simultaneous - Get it NOW.<br /><br />Enjoy this classic work today. These selected paragraphs distill the contents and give you a quick look inside The Diary of John Evelyn (Vol 1 of 2):<br /><br />Look inside the book:<br /><br />In writing to the brother of a gentleman thus circumstanced, in 1659, he expresses himself in this admirable manner: 'For the rest, we must commit to Providence the success of times and mitigation of proselytical fervors; having for my own particular a very great charity for all who sincerely adore the Blessed Jesus, our common and dear Saviour, as being full of hope that God (however the present zeal of some, and thePg xvi scandals taken by others at the instant present affliction of the Church of England may transport them) will at last compassionate our infirmities, clarify our judgments, and make abatement for our ignorances, superstructures, passions, and errors of corrupt times and interests, of which the Romish persuasion can no way acquit herself, whatever the present prosperity and secular polity may pretend. ...He saw him several times, and put his life into his hands by writing to him on 12th January, 1659-60; he did not succeed, and Colonel Morley was too much his friend to betray him; but so far from the Colonel having settled matters privately with Sir Anthony Ashley Cooper, or General Monk, as there described, he was obliged, when the Restoration took place, actually to apply to Evelyn to procure his pardon; who obtained it accordingly, though, as he states, the Colonel was obliged to pay a large sum of money for it.<br /><br />About John Evelyn, the Author:<br /><br />Here lies the Body of JOHN EVELYN Esq of this place, second son of RICHARD EVELYN Esq who having served the Publick in several employments of which that Commissioner of the Privy Seal in the reign of King James the 2nd was most Honourable: and perpetuated his fame by far more lasting Monuments than those of Stone, or Brass: his Learned and useful works, fell asleep the 27th day of February 1705/6 being the 86th Year of his age in full hope of a glorious resurrection thro faith in Jesus Christ. ... Of five Sons and three Daughters borne to him from his most vertuous and excellent Wife MARY sole daughter, and heiress of Sir RICHARD BROWNE of Sayes Court near Deptford in Kent onely one Daughter SUSANNA married to WILLIAM DRAPER Esq of Adscomb in this County survived him the two others dying in the flower of their age, and all the sons very young except one nam'd John who deceased 24 March 1698/9 in the 45th year of his age, leaving one son JOHN and one daughter ELIZABETH.",0.00,5:0|4:0|3:0|2:0|1:0|total:0,0,0,188,Tebbo,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1365402694l/17677629._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1365402694l/17677629._SX50_.jpg,1486490476,9781486490479,https://www.goodreads.com/book/show/17677629-the-diary-of-john-evelyn-vol-1-of-2---the-original-classic-edition
41219,29133137,Stories of Useful Inventions,Samuel Eagle Forman,"This work has been selected by scholars as being culturally important, and is part of the knowledge base of civilization as we know it. This work was reproduced from the original artifact, and remains as true to the original work as possible. Therefore, you will see the original copyright references, library stamps (as most of these works have been housed in our most important libraries around the world), and other notations in the work.This work is in the public domain in the United States of America, and possibly other nations. Within the United States, you may freely copy and distribute this work, as no entity (individual or corporate) has a copyright on the body of the work.As a reproduction of a historical artifact, this work may contain missing or blurred pages, poor pictures, errant marks, etc. Scholars believe, and we concur, that this work is important enough to be preserved, reproduced, and made generally available to the public. We appreciate your support of the preservation process, and thank you for being an important part of keeping this knowledge alive and relevant.",0.00,5:0|4:0|3:0|2:0|1:0|total:0,0,0,270,Palala Press,,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1348226951,9781348226956,https://www.goodreads.com/book/show/29133137-stories-of-useful-inventions
41220,12654179,Military career of Napoleon the Great; an account of the remarkable campaigns of the man of destiny; authentic anecdotes of the battlefield as told by the famous marshals and generals of the first empire,Montgomery B Gibbs,,0.00,5:0|4:0|3:0|2:0|1:0|total:0,0,0,,,,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,2940017309827,https://www.goodreads.com/book/show/12654179-military-career-of-napoleon-the-great-an-account-of-the-remarkable-camp
41221,31798880,The Pre-Columbian Discovery of America by the Northmen: Illustrated by Translations from the Icelandic Sagas,Benjamin Franklin DeCosta,,3.00,5:0|4:0|3:2|2:0|1:0|total:2,0,0,180,Palala Press,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1359566988,9781359566980,https://www.goodreads.com/book/show/31798880-the-pre-columbian-discovery-of-america-by-the-northmen
41222,16277782,Captain Paul Watson: Interview with a Pirate,Paul   Watson,"<b>
  <i>The behind-the-scenes true story of Paul Watson, the world's most famous eco-pirate and marine animal rights activist.</i>
</b><br /><br />Paul Watson became an animal rights activist at the young age of eleven, in 1962. When trappers killed a beaver that Paul had befriended, he systematically and efficiently located and destroyed their traps. This was the beginning of fifty years of animal rights activism. Among the international awards and recognition he has earned in that time, <i>Time Magazine</i> named Watson one of the top twenty environmental heroes of the 20th century.<br /><br />In 1969, when just eighteen, Watson co-founded Greenpeace. He was also the first man to intervene between a whale and a harpoon. Watson left Greenpeace to establish the Sea Shepherd Conservation Society, which uses more aggressive direct-action strategies to combat threats to the world's ocean creatures. With a goal of protection and conservation of marine mammals, their first priority is ending the illegal hunting of seals and whales. In Antarctica, Japanese whalers kill hundreds of whales each year. To circumvent the moratorium on commercial whaling, Tokyo disguises their whaling under the cover of scientific programs. Yet the environmental movement got results: Japanese whalers, who intended to kill 850 minke whales, returned with only 507 whales in 2010. The International Court of Justice was asked to require Japan to end this whaling program, and the campaigns have included sinking ten illegal whaling ships, ramming more at sea, confiscating hundreds of long lines and drift nets and making more than 250 expeditions worldwide to save hundreds of thousands of marine animals.<br /><br />Captain Watson, though fighting for a good cause, is labeled by some as a ""pirate"" and an ""eco-terrorist,"" including those running Greenpeace today. But for those who think that petitions and banners will not be enough to save the ocean, he is a hero. To all his detractors, Paul Watson responds, ""Find us a whale that disapproves of our actions and we promise to give it up!""<br /><br />In this book, Paul Watson reveals to shipmate Lamya Essemlali his motivations, campaigns, dangers and successes. Watson was recently arrested in Germany on a Costa Rican warrant that claimed he endangered the crew of a fishing vessel a decade ago. The Sea Shepherd feels the arrest is politically motivated and that he may be extradited to answer charges related to obstructing Japanese whaling activities. Watson skipped bail in Germany for an unknown destination, and is currently on the open seas.",4.50,5:69|4:30|3:9|2:1|1:1|total:110,91,15,264,Firefly Books,eng,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1357699807l/16277782._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1357699807l/16277782._SX50_.jpg,1770851739,9781770851733,https://www.goodreads.com/book/show/16277782-captain-paul-watson
41223,29278140,"Punch, or the London Charivari: Volume 107, December 1, 1894",Various,This work was compiled by Various Authors and despite its age continues to be popular with modern readers,0.00,5:0|4:0|3:0|2:0|1:0|total:0,0,0,42,Createspace Independent Publishing Platform,,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,153002126X,9781530021260,https://www.goodreads.com/book/show/29278140-punch-or-the-london-charivari
41224,19455632,"The Sicilian Bandit From the Volume ""Captain Paul""",José María de Pereda,,3.67,5:1|4:1|3:0|2:1|1:0|total:3,2,0,,,,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,https://www.goodreads.com/book/show/19455632-the-sicilian-bandit-from-the-volume-captain-paul
41225,27685625,The Bashful Lover,Paul de Kock,"""The Bashful Lover"" from Charles Paul de Kock. French novelist (1793-1871).",3.00,5:0|4:0|3:1|2:0|1:0|total:1,0,0,292,Createspace Independent Publishing Platform,,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1511968087,9781511968089,https://www.goodreads.com/book/show/27685625-the-bashful-lover
41226,24242907,"Correspondance diplomatique de Bertrand de Salignac de La Mothe Fénélon, Tome Cinquième Ambassadeur de France en Angleterre de 1568 à 1575",Bertrand de Salignac de La Mothe Fénelon,,0.00,5:0|4:0|3:0|2:0|1:0|total:0,0,0,,,,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,https://www.goodreads.com/book/show/24242907-correspondance-diplomatique-de-bertrand-de-salignac-de-la-mothe-f-n-lon
41227,20359896,"Gairloch In North-West Ross-Shire Its Records, Traditions, Inhabitants, and Natural History With A Guide to Gairloch and Loch Maree And a Map and Illustrations",John M'Murtrie,This book was converted from its physical edition to the digital format by a community of volunteers. You may find it for free on the web. Purchase of the Kindle edition includes wireless delivery.,5.00,5:1|4:0|3:0|2:0|1:0|total:1,1,0,,,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,https://www.goodreads.com/book/show/20359896-gairloch-in-north-west-ross-shire-its-records-traditions-inhabitants
41228,20424719,"Guy Deverell, v. 1 of 2",J. Sheridan Le Fanu,This book was converted from its physical edition to the digital format by a community of volunteers. You may find it for free on the web. Purchase of the Kindle edition includes wireless delivery.,4.00,5:0|4:1|3:0|2:0|1:0|total:1,1,0,,,,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,https://www.goodreads.com/book/show/20424719-guy-deverell-v-1-of-2
41229,20424718,"Guy Deverell, v. 2 of 2",J. Sheridan Le Fanu,This book was converted from its physical edition to the digital format by a community of volunteers. You may find it for free on the web. Purchase of the Kindle edition includes wireless delivery.,4.00,5:0|4:1|3:0|2:0|1:0|total:1,1,0,,,,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,https://www.goodreads.com/book/show/20424718-guy-deverell-v-2-of-2
41230,13572170,Ballads of Books,Andrew Lang,,4.60,5:4|4:0|3:1|2:0|1:0|total:5,4,1,155,"Longmans, Green & Co.",eng,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1333304130l/13572170._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1333304130l/13572170._SY75_.jpg,,,https://www.goodreads.com/book/show/13572170-ballads-of-books
41231,26202594,The Life and Beauties of Fanny Fern,Anonymous,,2.00,5:0|4:0|3:0|2:5|1:0|total:5,5,0,,,,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,https://www.goodreads.com/book/show/26202594-the-life-and-beauties-of-fanny-fern
41232,16130440,"Hungry Heart: Adventures in Life, Love, and Writing",Jennifer Weiner,"She’s also a mom, a daughter, and a sister; a former rower and current cyclist; a best friend and a reality TV junkie. In her first foray into nonfiction, she takes the raw stuff of her personal life and spins into a collection of essays on modern womanhood as uproariously funny and moving as the best of Tina Fey, Fran Lebowitz, and Nora Ephron.<br /><br />Jennifer grew up as an outsider in her picturesque Connecticut hometown (“a Lane Bryant outtake in an Abercrombie &amp; Fitch photo shoot”) and at her Ivy League college, but finally found her people in newsrooms in central Pennsylvania and Philadelphia, and her voice as a novelist, activist, and <i>New York Times </i>columnist.<br /><br />No subject is off-limits in this intimate and honest essay collection: sex, weight, envy, money, her mom’s newfound lesbianism, and her estranged father’s death. From lonely adolescence to modern childbirth to hearing her six-year-old daughter’s use of the f-word—<i>fat</i>­­—for the first time, Jennifer Weiner <i>goes there</i>, with the wit and candor that have endeared her to readers all over the world.<br /><br />By turns hilarious and deeply touching, this collection shows that the woman behind treasured novels like <i>Good in Bed </i>and <i>Best Friends Forever </i>is every bit as winning, smart, and honest in real life as she is in her fiction.",3.76,5:1468|4:2497|3:1692|2:424|1:131|total:6212,5223,761,432,Atria Books,eng,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1465479549l/16130440._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1465479549l/16130440._SY75_.jpg,1476723400,9781476723402,https://www.goodreads.com/book/show/16130440-hungry-heart
41233,17677619,"Over the Ocean - Or, Sights and Scenes in Foreign Lands - The Original Classic Edition",Curtis Guild,"Finally available, a high quality book of the original classic edition of Over the Ocean - or, Sights and Scenes in Foreign Lands. It was previously published by other bona fide publishers, and is now, after many years, back in print. This is a new and freshly published edition of this culturally important work by Curtis Guild, which is now, at last, again available to you.<br /><br />Get the PDF and EPUB NOW as well. Included in your purchase you have Over the Ocean - or, Sights and Scenes in Foreign Lands in EPUB AND PDF format to read on any tablet, eReader, desktop, laptop or smartphone simultaneous - Get it NOW.<br /><br />Enjoy this classic work today. These selected paragraphs distill the contents and give you a quick look inside Over the Ocean - or, Sights and Scenes in Foreign Lands:<br /><br />Look inside the book:<br /><br />The great banking-house of Baring Brothers &amp; Co., whose correspondents and connections are in every part of the world, -whose superscriptions I used to direct in a big, round hand, upon thin envelopes, when I was a boy in a merchant's counting-room, and whose name is as familiar in business mouths as household words, -it would be supposed would be found occupying a structure for their banking-house like some of the palatial edifices on Broadway, or the solid granite buildings of State Street, where you may imagine that you could find out about everything you wished to know about London; what the sights were to see; which was the best hotel for Americans; what you ought to pay for things; how to get to Windsor Castle, or the Tower, &amp;c. ...The latter are civil enough, but, as previously mentioned, they do 'business, ' and on the rigid English plan; they will cash your check less commission, answer a question, or send a ticket-porter to show you the way out into Lombard Street, or, perhaps, if you send your card in to the managing partner's room, he will admit you, and will pause, pen in hand, from his writing, to bid you good morning, and wait to know what you have to say; that is, if you have no other introduction to him or his house than a thousand or two pounds to your credit in their hands, which you intend drawing out on your letter of credit.",0.00,5:0|4:0|3:0|2:0|1:0|total:0,0,0,166,Tebbo,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1365398910l/17677619._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1365398910l/17677619._SX50_.jpg,1486490352,9781486490356,https://www.goodreads.com/book/show/17677619-over-the-ocean---or-sights-and-scenes-in-foreign-lands---the-original-c
41234,19460451,Scrambles Amongst the Alps in the years 1860-69,Edward Whymper,This book was converted from its physical edition to the digital format by a community of volunteers. You may find it for free on the web. Purchase of the Kindle edition includes wireless delivery.,3.87,5:58|4:84|3:42|2:11|1:7|total:202,3,0,,,,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,https://www.goodreads.com/book/show/19460451-scrambles-amongst-the-alps-in-the-years-1860-69
41235,16100324,The Sunset Trail,Alfred Henry Lewis,"Bat Masterson, Wyatt Earp, John Holliday, et al. Book is dedicated to 'his friend Bat Masterson.'",3.12,5:0|4:3|3:3|2:2|1:0|total:8,3,1,393,A. L. Burt Company,,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,https://www.goodreads.com/book/show/16100324-the-sunset-trail
41236,21264856,Little Washington's Relatives,Lillian Elizabeth Roy,,0.00,5:0|4:0|3:0|2:0|1:0|total:0,0,0,,,,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,https://www.goodreads.com/book/show/21264856-little-washington-s-relatives
41237,19235496,In Search of a Siberian Klondike,Homer B. Hulbert,,4.00,5:0|4:1|3:0|2:0|1:0|total:1,1,0,,,,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,https://www.goodreads.com/book/show/19235496-in-search-of-a-siberian-klondike
41238,29246905,Op het onheilspad,James Oliver Curwood,"Dit boek is door vrijwilligers geconverteerd van de gedrukte editie naar een digitale editie. Het is mogelijk dat het online gratis te verkrijgen is. Als je de Kindle-editie koopt, wordt deze draadloos geleverd.",3.65,5:4|4:6|3:5|2:1|1:1|total:17,0,0,,,nl,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,https://www.goodreads.com/book/show/29246905-op-het-onheilspad
41240,11165251,Kinderen uit m'n klas,Paulina Jacoba Cohen-de Vries,,4.33,5:1|4:2|3:0|2:0|1:0|total:3,3,2,,,nl,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,https://www.goodreads.com/book/show/11165251-kinderen-uit-m-n-klas
